75,1,741.58,160.31,540.36,665.23,0.98,-1,-1,-1
76,1,735.19,159.47,542.86,668.79,0.97,-1,-1,-1
77,1,731.09,160.86,546.78,673.98,0.97,-1,-1,-1
78,1,727.49,159.50,546.47,674.06,0.97,-1,-1,-1
79,1,725.64,156.91,548.70,677.26,0.97,-1,-1,-1
80,1,729.82,151.81,549.00,676.38,0.94,-1,-1,-1
81,1,738.20,143.19,553.60,679.15,0.93,-1,-1,-1
82,1,781.16,136.88,572.27,682.46,0.94,-1,-1,-1
83,1,745.80,127.16,577.97,690.17,0.96,-1,-1,-1
84,1,730.77,119.66,582.46,697.36,0.95,-1,-1,-1
85,1,718.99,105.85,589.66,708.98,0.96,-1,-1,-1
86,1,712.21,95.36,596.70,719.05,0.96,-1,-1,-1
87,1,704.22,81.22,605.95,729.96,0.94,-1,-1,-1
88,1,698.45,61.14,617.71,741.00,0.91,-1,-1,-1
89,1,692.26,38.58,632.41,755.35,0.86,-1,-1,-1
90,1,716.19,20.78,657.47,767.30,0.78,-1,-1,-1
91,1,739.42,5.33,692.79,780.12,0.73,-1,-1,-1
92,1,749.27,-0.75,720.45,782.24,0.64,-1,-1,-1
93,1,732.28,-0.94,734.26,777.89,0.35,-1,-1,-1
94,1,722.61,-0.77,748.22,772.18,0.11,-1,-1,-1
95,1,708.99,-0.07,756.32,763.17,0.18,-1,-1,-1
96,1,706.04,-1.45,770.88,758.45,0.22,-1,-1,-1
97,1,674.06,-1.90,772.22,751.46,0.38,-1,-1,-1
98,1,664.76,-1.43,783.14,747.20,0.20,-1,-1,-1
99,1,596.31,2.06,760.96,738.55,0.21,-1,-1,-1
100,1,633.07,0.25,780.56,746.32,0.13,-1,-1,-1
101,1,615.83,0.19,794.49,757.99,0.16,-1,-1,-1
110,1,565.75,146.94,919.33,905.28,0.66,-1,-1,-1
111,1,574.83,163.40,895.66,903.76,0.77,-1,-1,-1
112,1,583.67,169.77,875.18,901.00,0.75,-1,-1,-1
113,1,590.85,170.96,859.70,900.66,0.80,-1,-1,-1
114,1,590.81,171.36,847.70,900.76,0.81,-1,-1,-1
115,1,591.36,172.71,834.78,898.79,0.79,-1,-1,-1
116,1,591.71,179.48,819.02,891.44,0.81,-1,-1,-1
117,1,591.78,189.30,805.10,883.29,0.84,-1,-1,-1
118,1,607.28,212.33,782.57,864.21,0.88,-1,-1,-1
119,1,619.20,229.41,766.29,850.39,0.89,-1,-1,-1
120,1,632.21,248.87,746.93,827.66,0.83,-1,-1,-1
121,1,640.93,270.95,729.18,804.50,0.86,-1,-1,-1
122,1,654.28,294.99,710.54,779.10,0.85,-1,-1,-1
123,1,654.72,316.92,696.23,758.08,0.87,-1,-1,-1
124,1,659.84,335.28,683.67,740.11,0.90,-1,-1,-1
125,1,653.13,352.63,671.19,723.35,0.88,-1,-1,-1
126,1,653.80,363.78,664.80,712.06,0.90,-1,-1,-1
127,1,655.44,370.74,661.95,704.69,0.91,-1,-1,-1
128,1,644.83,377.24,657.54,698.34,0.92,-1,-1,-1
129,1,632.52,381.54,656.88,694.15,0.90,-1,-1,-1
129,2,628.35,-0.32,338.66,252.72,0.77,-1,-1,-1
130,1,619.64,378.93,662.59,696.47,0.89,-1,-1,-1
130,2,581.27,0.87,346.72,259.14,0.71,-1,-1,-1
131,1,587.11,370.94,668.54,702.97,0.89,-1,-1,-1
131,2,519.65,0.51,363.50,272.66,0.86,-1,-1,-1
132,1,553.53,353.84,682.61,717.98,0.88,-1,-1,-1
132,2,451.19,0.07,391.18,295.51,0.88,-1,-1,-1
133,1,532.46,337.61,694.92,735.07,0.87,-1,-1,-1
133,2,418.70,1.03,363.07,275.07,0.90,-1,-1,-1
134,1,509.29,321.09,707.58,751.37,0.87,-1,-1,-1
134,2,382.54,0.96,335.50,254.15,0.92,-1,-1,-1
135,1,497.98,308.03,719.28,767.03,0.79,-1,-1,-1
135,2,337.32,0.73,322.56,244.34,0.93,-1,-1,-1
136,1,482.37,289.31,730.34,783.97,0.82,-1,-1,-1
136,2,296.71,0.78,311.49,235.28,0.91,-1,-1,-1
137,1,457.95,272.05,736.91,800.96,0.86,-1,-1,-1
137,2,257.80,0.63,297.46,223.03,0.91,-1,-1,-1
138,1,461.39,257.93,747.86,815.58,0.85,-1,-1,-1
138,2,216.06,0.62,287.63,213.36,0.88,-1,-1,-1
139,1,453.61,251.62,749.24,821.32,0.89,-1,-1,-1
139,2,174.23,0.97,279.94,204.73,0.76,-1,-1,-1
140,1,468.95,247.54,760.36,824.08,0.88,-1,-1,-1
140,2,133.68,0.78,269.51,192.89,0.53,-1,-1,-1
141,1,444.72,242.11,752.78,824.05,0.88,-1,-1,-1
141,2,89.39,0.81,263.70,184.01,0.51,-1,-1,-1
142,1,433.61,228.88,748.94,830.27,0.91,-1,-1,-1
142,2,45.02,0.42,261.78,177.38,0.22,-1,-1,-1
143,1,438.23,219.71,743.87,833.01,0.90,-1,-1,-1
144,1,445.66,215.11,737.57,831.36,0.92,-1,-1,-1
145,1,455.10,211.54,733.36,830.67,0.91,-1,-1,-1
146,1,462.73,211.13,724.37,825.55,0.91,-1,-1,-1
147,1,451.15,205.31,722.60,826.13,0.91,-1,-1,-1
148,1,440.77,191.84,726.11,835.70,0.83,-1,-1,-1
149,1,477.33,184.76,736.66,842.47,0.86,-1,-1,-1
150,1,473.72,179.28,734.48,844.76,0.84,-1,-1,-1
150,4,349.37,619.87,146.27,223.13,0.90,-1,-1,-1
151,1,481.17,176.36,733.97,846.24,0.82,-1,-1,-1
151,4,329.64,622.17,146.45,221.07,0.93,-1,-1,-1
152,1,488.58,169.49,726.11,839.63,0.83,-1,-1,-1
152,4,305.53,618.75,151.43,224.31,0.93,-1,-1,-1
153,1,496.82,144.31,738.31,850.93,0.83,-1,-1,-1
153,4,274.29,615.33,156.40,226.41,0.92,-1,-1,-1
153,5,287.03,725.60,277.96,281.23,0.76,-1,-1,-1
154,1,516.83,128.99,747.56,849.09,0.83,-1,-1,-1
154,4,236.84,611.43,164.31,231.72,0.91,-1,-1,-1
154,5,251.54,722.11,284.67,287.73,0.88,-1,-1,-1
155,1,484.20,114.28,736.97,843.72,0.76,-1,-1,-1
155,4,201.34,609.48,171.61,235.19,0.92,-1,-1,-1
155,5,212.66,721.00,292.17,294.85,0.90,-1,-1,-1
156,1,489.71,104.24,732.37,838.49,0.74,-1,-1,-1
156,4,166.87,608.61,179.00,238.18,0.93,-1,-1,-1
156,5,175.54,722.29,301.42,303.35,0.94,-1,-1,-1
157,1,501.24,95.58,736.32,838.86,0.62,-1,-1,-1
157,4,132.17,607.16,186.58,240.58,0.92,-1,-1,-1
157,5,140.76,723.89,306.88,307.69,0.93,-1,-1,-1
158,1,541.24,92.71,751.59,832.74,0.69,-1,-1,-1
158,4,102.30,604.81,194.83,243.56,0.92,-1,-1,-1
158,5,111.74,725.06,313.28,312.55,0.92,-1,-1,-1
159,1,495.57,63.46,766.74,857.46,0.61,-1,-1,-1
159,4,75.11,604.94,203.42,246.40,0.91,-1,-1,-1
159,5,83.73,727.26,318.10,315.16,0.89,-1,-1,-1
160,1,471.83,44.67,767.17,869.49,0.61,-1,-1,-1
160,4,50.82,605.22,212.80,250.33,0.91,-1,-1,-1
160,5,60.09,727.26,326.35,321.39,0.90,-1,-1,-1
161,1,474.86,43.47,766.34,875.54,0.61,-1,-1,-1
161,4,32.20,604.23,222.19,254.20,0.92,-1,-1,-1
161,5,37.48,727.28,338.44,331.21,0.92,-1,-1,-1
162,1,482.39,41.63,762.80,879.16,0.59,-1,-1,-1
162,4,20.17,603.75,229.15,256.39,0.90,-1,-1,-1
162,5,21.67,729.41,343.47,332.98,0.92,-1,-1,-1
163,1,483.53,34.28,765.61,891.79,0.58,-1,-1,-1
163,4,15.63,602.04,231.09,252.87,0.91,-1,-1,-1
163,5,10.89,730.23,351.31,338.25,0.92,-1,-1,-1
164,1,493.07,33.39,761.42,894.10,0.59,-1,-1,-1
164,4,13.07,600.71,232.93,249.67,0.91,-1,-1,-1
164,5,3.41,730.79,356.65,341.72,0.93,-1,-1,-1
165,1,511.36,35.65,761.41,897.04,0.56,-1,-1,-1
165,4,21.72,600.08,215.06,221.98,0.90,-1,-1,-1
165,5,0.39,732.49,360.05,343.44,0.91,-1,-1,-1
166,1,511.10,42.89,757.79,898.83,0.64,-1,-1,-1
166,4,25.25,600.00,210.78,210.46,0.89,-1,-1,-1
166,5,-0.79,736.58,360.01,342.01,0.91,-1,-1,-1
167,1,514.43,61.67,764.65,911.05,0.57,-1,-1,-1
167,4,24.86,606.59,211.35,204.80,0.90,-1,-1,-1
167,5,10.87,746.99,350.12,332.60,0.85,-1,-1,-1
168,1,520.78,108.67,758.10,906.38,0.60,-1,-1,-1
168,4,19.46,621.22,215.32,204.47,0.87,-1,-1,-1
168,5,14.31,766.36,333.65,313.39,0.56,-1,-1,-1
169,1,521.83,129.41,766.38,919.30,0.56,-1,-1,-1
169,4,16.20,640.31,221.01,206.28,0.85,-1,-1,-1
169,5,27.79,790.35,313.39,289.31,0.79,-1,-1,-1
170,1,541.90,154.04,757.84,908.96,0.71,-1,-1,-1
170,4,14.11,656.27,228.32,209.88,0.86,-1,-1,-1
170,5,36.44,810.41,298.49,268.93,0.50,-1,-1,-1
171,1,556.22,195.05,736.63,876.25,0.76,-1,-1,-1
171,4,13.57,666.52,236.04,213.90,0.87,-1,-1,-1
171,5,42.79,824.29,291.36,254.57,0.52,-1,-1,-1
172,1,585.42,220.02,724.81,855.83,0.77,-1,-1,-1
172,4,13.55,670.45,244.56,218.61,0.88,-1,-1,-1
172,5,45.07,830.99,292.22,247.61,0.48,-1,-1,-1
172,6,426.43,694.39,162.58,275.08,0.64,-1,-1,-1
173,1,632.52,239.60,721.44,838.91,0.81,-1,-1,-1
173,4,12.22,664.30,250.98,221.76,0.91,-1,-1,-1
173,5,40.24,826.78,304.36,251.52,0.61,-1,-1,-1
173,6,437.20,686.85,165.93,279.81,0.60,-1,-1,-1
174,1,660.31,262.22,710.43,813.54,0.85,-1,-1,-1
174,4,13.35,652.83,256.85,223.89,0.91,-1,-1,-1
174,5,34.50,817.33,321.77,260.72,0.68,-1,-1,-1
174,6,451.98,676.68,168.31,281.80,0.68,-1,-1,-1
175,1,679.40,292.75,693.63,782.97,0.81,-1,-1,-1
175,4,14.15,639.72,262.70,225.93,0.93,-1,-1,-1
175,5,31.41,808.86,336.93,269.00,0.68,-1,-1,-1
175,6,466.78,661.89,174.51,289.04,0.62,-1,-1,-1
176,1,720.55,323.55,677.88,750.73,0.85,-1,-1,-1
176,4,12.81,630.89,267.74,227.77,0.93,-1,-1,-1
176,5,27.28,805.21,346.13,272.32,0.67,-1,-1,-1
176,6,473.85,654.27,181.23,296.17,0.61,-1,-1,-1
177,1,758.96,366.46,654.08,709.13,0.87,-1,-1,-1
177,4,9.75,625.84,272.24,229.93,0.92,-1,-1,-1
177,5,23.61,802.67,353.45,274.75,0.80,-1,-1,-1
177,6,476.81,649.86,187.07,301.04,0.57,-1,-1,-1
178,1,792.18,403.32,635.03,672.21,0.93,-1,-1,-1
178,4,11.13,616.32,277.24,231.66,0.93,-1,-1,-1
178,5,17.24,793.50,368.28,284.14,0.80,-1,-1,-1
178,6,481.96,643.39,191.65,302.81,0.68,-1,-1,-1
179,1,812.85,424.24,625.75,650.60,0.95,-1,-1,-1
179,4,11.31,600.93,279.44,231.23,0.92,-1,-1,-1
179,5,11.16,780.06,386.82,297.22,0.81,-1,-1,-1
179,6,486.15,629.02,194.84,301.94,0.76,-1,-1,-1
180,1,835.24,439.90,622.65,635.00,0.96,-1,-1,-1
180,4,12.17,580.05,286.47,234.57,0.91,-1,-1,-1
180,5,2.09,760.43,411.02,316.87,0.79,-1,-1,-1
180,6,490.18,607.34,198.86,302.64,0.52,-1,-1,-1
181,1,847.58,451.72,621.59,623.12,0.96,-1,-1,-1
181,4,8.78,555.59,290.26,236.47,0.88,-1,-1,-1
181,5,-9.55,740.92,432.52,336.65,0.72,-1,-1,-1
181,6,487.16,579.24,205.47,307.53,0.35,-1,-1,-1
182,1,854.20,453.50,628.81,621.42,0.98,-1,-1,-1
182,4,4.19,528.66,288.25,234.56,0.67,-1,-1,-1
182,5,-27.63,713.44,458.69,363.19,0.73,-1,-1,-1
182,6,479.25,550.74,211.32,310.00,0.31,-1,-1,-1
183,1,854.33,452.04,636.33,622.90,0.98,-1,-1,-1
183,4,4.57,499.22,285.86,231.44,0.31,-1,-1,-1
183,5,-43.39,681.37,485.22,392.82,0.52,-1,-1,-1
183,6,474.62,522.74,217.54,313.28,0.52,-1,-1,-1
184,1,853.66,449.72,644.34,625.37,0.98,-1,-1,-1
184,4,0.47,471.01,283.32,229.25,0.15,-1,-1,-1
184,5,-51.36,657.92,497.10,412.79,0.57,-1,-1,-1
184,6,469.24,496.89,223.16,315.28,0.43,-1,-1,-1
185,1,847.49,446.60,651.57,628.08,0.98,-1,-1,-1
185,4,0.12,444.84,282.23,228.12,0.35,-1,-1,-1
185,5,-63.29,627.87,513.67,438.81,0.64,-1,-1,-1
185,6,458.97,469.53,230.98,320.43,0.51,-1,-1,-1
186,1,837.52,444.52,655.35,629.96,0.98,-1,-1,-1
186,4,1.67,419.86,278.00,223.98,0.23,-1,-1,-1
186,5,-67.31,605.40,518.49,455.34,0.78,-1,-1,-1
186,6,451.52,446.17,236.76,322.48,0.58,-1,-1,-1
187,1,827.91,437.98,662.68,636.86,0.98,-1,-1,-1
187,4,-0.04,395.57,272.82,219.66,0.18,-1,-1,-1
187,5,-79.60,577.60,537.39,487.78,0.84,-1,-1,-1
187,6,444.50,423.33,242.44,324.08,0.56,-1,-1,-1
188,1,815.67,436.63,662.05,638.52,0.98,-1,-1,-1
188,4,-1.00,368.68,269.51,216.97,0.21,-1,-1,-1
188,5,-78.67,551.41,523.70,490.03,0.80,-1,-1,-1
188,6,438.36,396.16,250.73,330.02,0.58,-1,-1,-1
189,1,808.18,429.35,665.63,645.38,0.99,-1,-1,-1
189,4,-0.60,341.56,266.64,214.64,0.36,-1,-1,-1
189,5,-75.82,523.53,511.31,493.20,0.88,-1,-1,-1
189,6,436.21,373.78,253.67,329.56,0.56,-1,-1,-1
190,1,794.82,421.01,667.44,652.68,0.98,-1,-1,-1
190,4,-0.35,314.66,265.30,213.25,0.48,-1,-1,-1
190,5,-76.38,495.41,507.86,504.91,0.81,-1,-1,-1
190,6,430.26,344.35,260.84,335.72,0.45,-1,-1,-1
191,1,793.83,415.37,667.06,658.82,0.98,-1,-1,-1
191,4,-1.40,290.30,263.15,211.85,0.48,-1,-1,-1
191,5,-67.88,472.09,496.36,506.41,0.87,-1,-1,-1
191,6,432.60,320.42,264.73,338.62,0.54,-1,-1,-1
192,1,817.10,413.07,666.97,661.90,0.98,-1,-1,-1
192,4,6.75,268.74,260.29,207.71,0.74,-1,-1,-1
192,5,-53.92,445.67,475.27,495.31,0.90,-1,-1,-1
192,6,444.81,299.29,266.71,339.03,0.57,-1,-1,-1
193,1,815.09,411.52,661.00,662.04,0.99,-1,-1,-1
193,4,9.18,249.51,259.06,204.91,0.74,-1,-1,-1
193,5,-47.41,425.11,463.81,493.37,0.88,-1,-1,-1
193,6,448.63,282.80,268.40,339.51,0.70,-1,-1,-1
194,1,815.27,411.46,654.45,661.54,0.99,-1,-1,-1
194,4,8.99,234.47,258.93,203.26,0.76,-1,-1,-1
194,5,-42.60,407.71,454.08,491.91,0.91,-1,-1,-1
194,6,447.95,269.42,270.79,341.18,0.64,-1,-1,-1
195,1,820.75,413.09,644.55,659.51,0.98,-1,-1,-1
195,4,10.63,226.37,261.16,203.00,0.85,-1,-1,-1
195,5,-37.14,398.46,450.02,495.76,0.91,-1,-1,-1
195,6,454.02,261.58,274.49,344.49,0.68,-1,-1,-1
196,1,830.39,413.69,635.82,658.24,0.99,-1,-1,-1
196,4,13.96,221.10,262.88,201.76,0.88,-1,-1,-1
196,5,-31.99,391.92,447.67,499.82,0.91,-1,-1,-1
196,6,462.42,253.76,277.65,348.02,0.78,-1,-1,-1
196,8,1107.30,273.71,354.92,245.15,0.74,-1,-1,-1
197,1,830.94,412.44,630.37,660.34,0.99,-1,-1,-1
197,4,14.92,213.58,262.94,199.45,0.90,-1,-1,-1
197,5,-30.29,383.58,441.19,499.75,0.90,-1,-1,-1
197,6,464.76,247.31,277.76,347.34,0.77,-1,-1,-1
197,8,1101.36,265.54,375.51,259.80,0.76,-1,-1,-1
198,1,839.82,410.88,625.53,662.16,0.99,-1,-1,-1
198,4,15.15,206.61,263.17,197.32,0.90,-1,-1,-1
198,5,-28.87,372.81,445.26,511.24,0.91,-1,-1,-1
198,6,465.23,239.68,280.68,350.34,0.80,-1,-1,-1
198,8,1099.22,257.93,386.68,268.33,0.81,-1,-1,-1
199,1,886.58,407.26,632.59,664.73,0.98,-1,-1,-1
199,4,19.90,201.69,262.46,193.33,0.90,-1,-1,-1
199,5,-23.06,367.61,435.23,504.65,0.89,-1,-1,-1
199,6,471.47,234.52,281.61,350.35,0.81,-1,-1,-1
199,8,1105.28,248.43,395.17,275.39,0.82,-1,-1,-1
199,9,1502.10,117.84,227.42,277.17,0.54,-1,-1,-1
200,1,871.52,396.41,635.51,674.77,0.98,-1,-1,-1
200,4,21.47,193.95,263.51,190.76,0.91,-1,-1,-1
200,5,-20.15,354.78,438.24,512.91,0.92,-1,-1,-1
200,6,475.76,223.78,283.81,352.50,0.75,-1,-1,-1
200,8,1110.10,234.33,399.97,280.09,0.84,-1,-1,-1
200,9,1500.50,105.13,229.65,279.32,0.45,-1,-1,-1
201,1,891.30,378.13,655.68,694.90,0.98,-1,-1,-1
201,4,19.99,182.52,264.65,188.79,0.90,-1,-1,-1
201,5,-17.93,341.68,437.15,516.02,0.91,-1,-1,-1
201,6,475.86,211.25,284.17,351.93,0.78,-1,-1,-1
201,8,1073.33,217.11,494.38,351.70,0.74,-1,-1,-1
201,9,1511.31,85.25,233.38,283.94,0.50,-1,-1,-1
202,1,872.41,360.09,661.66,710.89,0.99,-1,-1,-1
202,4,19.46,170.58,265.87,186.93,0.90,-1,-1,-1
202,5,-13.03,327.64,419.24,497.33,0.91,-1,-1,-1
202,6,476.76,197.76,284.27,350.87,0.88,-1,-1,-1
202,8,1063.88,197.53,523.25,378.61,0.62,-1,-1,-1
202,9,1518.70,65.04,233.42,283.82,0.48,-1,-1,-1
203,1,860.96,339.16,661.52,722.70,0.98,-1,-1,-1
203,4,18.67,158.28,266.55,184.87,0.91,-1,-1,-1
203,5,-13.95,314.64,415.76,497.18,0.92,-1,-1,-1
203,6,475.19,182.13,286.92,353.36,0.87,-1,-1,-1
203,8,1098.85,178.82,453.78,330.07,0.79,-1,-1,-1
203,9,1529.14,49.89,229.61,278.57,0.50,-1,-1,-1
204,1,887.03,325.19,664.89,725.72,0.98,-1,-1,-1
204,4,15.77,149.64,266.27,182.77,0.85,-1,-1,-1
204,5,-16.12,300.82,423.87,511.43,0.92,-1,-1,-1
204,6,470.46,173.66,286.74,352.23,0.72,-1,-1,-1
204,8,1080.10,166.90,491.12,363.78,0.85,-1,-1,-1
204,9,1530.69,35.32,231.40,280.32,0.26,-1,-1,-1
205,1,881.42,318.60,658.92,723.94,0.98,-1,-1,-1
205,4,14.18,142.30,264.57,179.89,0.87,-1,-1,-1
205,5,-17.16,292.89,422.40,514.37,0.92,-1,-1,-1
205,6,465.16,165.27,288.99,354.32,0.80,-1,-1,-1
205,8,1073.66,159.69,499.29,376.63,0.83,-1,-1,-1
205,9,1528.82,27.20,232.09,280.40,0.26,-1,-1,-1
206,1,891.33,313.56,655.54,719.07,0.98,-1,-1,-1
206,4,13.73,135.61,263.61,177.54,0.89,-1,-1,-1
206,5,-17.47,283.93,419.16,515.14,0.92,-1,-1,-1
206,6,461.79,156.76,290.35,355.24,0.84,-1,-1,-1
206,8,1072.97,152.47,497.10,381.86,0.87,-1,-1,-1
206,9,1527.46,20.11,233.71,281.87,0.39,-1,-1,-1
207,1,862.73,308.55,642.71,713.90,0.99,-1,-1,-1
207,4,9.91,127.99,263.52,176.56,0.87,-1,-1,-1
207,5,-18.67,276.42,401.37,498.57,0.92,-1,-1,-1
207,6,455.19,151.69,289.66,353.08,0.73,-1,-1,-1
207,8,1068.51,142.50,494.83,387.09,0.85,-1,-1,-1
207,9,1514.90,14.17,235.46,281.78,0.48,-1,-1,-1
208,1,869.43,306.22,641.46,712.43,0.98,-1,-1,-1
208,4,6.19,122.23,262.35,175.43,0.86,-1,-1,-1
208,5,-20.68,269.29,395.80,497.23,0.92,-1,-1,-1
208,6,446.38,145.21,291.25,354.15,0.78,-1,-1,-1
208,8,1059.57,131.37,498.61,396.69,0.87,-1,-1,-1
208,9,1510.58,8.36,239.52,286.59,0.49,-1,-1,-1
209,1,867.86,309.81,639.37,708.92,0.99,-1,-1,-1
209,4,4.08,119.97,260.99,174.31,0.84,-1,-1,-1
209,5,-22.24,266.37,392.46,498.73,0.91,-1,-1,-1
209,6,439.97,142.18,292.12,354.23,0.86,-1,-1,-1
209,8,1061.35,126.10,498.54,402.57,0.90,-1,-1,-1
209,9,1503.80,5.09,243.87,292.47,0.61,-1,-1,-1
210,1,847.73,314.95,630.00,704.10,0.98,-1,-1,-1
210,4,0.90,117.94,257.76,172.42,0.80,-1,-1,-1
210,5,-24.81,263.19,388.25,500.66,0.91,-1,-1,-1
210,6,431.48,137.18,294.36,356.40,0.79,-1,-1,-1
210,8,1057.75,120.51,502.64,411.17,0.86,-1,-1,-1
210,9,1498.17,3.54,243.71,292.85,0.43,-1,-1,-1
211,1,817.04,322.18,616.85,700.64,0.99,-1,-1,-1
211,4,-1.14,116.07,254.20,170.40,0.73,-1,-1,-1
211,5,-22.66,258.32,379.74,494.88,0.90,-1,-1,-1
211,6,424.07,137.61,292.26,352.41,0.86,-1,-1,-1
211,8,1054.40,117.04,506.33,418.93,0.90,-1,-1,-1
211,9,1490.46,-0.78,245.87,295.81,0.38,-1,-1,-1
212,1,804.94,335.06,601.02,692.64,0.98,-1,-1,-1
212,4,-2.17,116.03,251.04,168.81,0.78,-1,-1,-1
212,5,-21.25,257.13,374.12,492.51,0.90,-1,-1,-1
212,6,418.83,138.79,292.44,351.47,0.86,-1,-1,-1
212,8,1052.02,118.35,514.24,430.21,0.95,-1,-1,-1
212,9,1484.97,-0.92,246.01,296.91,0.69,-1,-1,-1
213,1,826.14,348.63,596.07,685.51,0.99,-1,-1,-1
213,4,-2.69,117.44,250.82,169.21,0.76,-1,-1,-1
213,5,-18.35,258.09,369.78,490.90,0.90,-1,-1,-1
213,6,417.49,140.70,292.72,350.95,0.85,-1,-1,-1
213,8,1052.19,120.97,519.88,439.53,0.95,-1,-1,-1
213,9,1481.83,-0.01,248.68,301.25,0.54,-1,-1,-1
214,1,832.42,360.11,595.69,682.40,0.99,-1,-1,-1
